PID,BIAS,RELATEDNESS,REPS,POSITION,CUE,DomRel,DomUnrel,SubRel,SubUnrel,ANSWER,MS,TICS,MS.3.STDEV,IQR,,PID,MEAN,STDEV,MIN,MAX,MEDIAN,IQR,Min,Max,CountCorrect
2,dominant,related,short,84,DECK,DECK -- HOUSE,DECK -- WORLD,DECK -- CARDS,DECK -- ENEMY,M,1398.00,84,1398.00,1398,,,,,,,,,,,
2,dominant,related,short,74,BAR,BAR -- ALCOHOL,BAR -- NETWORK,BAR -- JAIL,BAR -- FILM,M,1644.00,99,1644.00,1644,,,,,,,,,,,
2,dominant,related,short,75,BOLT,BOLT -- SCREW,BOLT -- CROWD,BOLT -- LIGHTNING,BOLT -- TESTIMONY,M,1869.00,112,1869.00,1869,,,,,,,,,,,
2,dominant,unrelated,long,113,TRUNK,TRUNK -- CAR,TRUNK -- DAD,TRUNK -- ELEPHANT,TRUNK -- ROOMMATE,C,1369.00,82,1369.00,1369,,,,,,,,,,,
2,dominant,unrelated,long,44,PEN,PEN -- PENCIL,PEN -- SPIDER,PEN -- CAGE,PEN -- LOAN,C,1400.00,84,1400.00,1400,,,,,,,,,,,
2,dominant,unrelated,long,60,YARD,YARD -- FENCE,YARD -- BOXES,YARD -- MILE,YARD -- CURE,C,1566.00,93,1566.00,1566,,,,,,,,,,,
2,dominant,unrelated,long,116,POWER,POWER -- STRENGTH,POWER -- STOMACH,POWER -- ELECTRICITY,POWER -- PHOTOGRAPH,C,1608.00,97,1608.00,1608,,,,,,,,,,,
2,dominant,unrelated,long,64,PLOT,PLOT -- NOVEL,PLOT -- TAXES,PLOT -- LAND,PLOT -- SONG,C,1625.00,97,1625.00,1625,,,,,,,,,,,
2,dominant,unrelated,long,121,CABINET,CABINET -- KITCHEN,CABINET -- TEACHER,CABINET -- MINISTRY,CABINET -- DISEASES,C,1778.00,106,1778.00,1778,,,,,,,,,,,
2,dominant,unrelated,long,61,ARMS,ARMS -- BODY,ARMS -- WISH,ARMS -- WEAPONS,ARMS -- NUMBERS,C,2225.00,133,2225.00,2225,,,,,,,,,,,
2,dominant,unrelated,long,79,CYCLE,CYCLE -- BIKE,CYCLE -- SOUP,CYCLE -- REPETITION,CYCLE -- RHEUMATISM,C,2274.00,137,2274.00,2274,,,,,,,,,,,
2,dominant,unrelated,long,105,BULB,BULB -- LAMP,BULB -- PIGS,BULB -- FLOWER,BULB -- SCREEN,C,9592.00,575,,,,,,,,,,,,,
2,dominant,unrelated,short,34,GRAIN,GRAIN -- WHEAT,GRAIN -- DISCO,GRAIN -- SAND,GRAIN -- PUNK,C,837.00,50,837.00,837,,,,,,,,,,,
2,dominant,unrelated,short,36,BEAM,BEAM -- LIGHT,BEAM -- ORDER,BEAM -- BALANCE,BEAM -- WHISTLE,C,1044.00,63,1044.00,1044,,,,,,,,,,,
2,dominant,unrelated,short,72,GAME,GAME -- FOOTBALL,GAME -- CRIMINAL,GAME -- HUNT,GAME -- WIRE,C,1643.00,99,1643.00,1643,,,,,,,,,,,
2,dominant,unrelated,short,53,GREEN,GREEN -- GRASS,GREEN -- FAIRY,GREEN -- GOLF,GREEN -- DATA,C,1805.00,108,1805.00,1805,,,,,,,,,,,
2,dominant,unrelated,short,91,CABLE,CABLE -- TELEVISION,CABLE -- RESTAURANT,CABLE -- CORD,CABLE -- MULE,C,1854.00,111,1854.00,1854,,,,,,,,,,,
2,dominant,unrelated,short,46,CANE,CANE -- ELDERLY,CANE -- GARDENS,CANE -- SUGAR,CANE -- VIDEO,M,1908.00,115,1908.00,1908,,,,,,,,,,,
2,dominant,unrelated,short,101,NUT,NUT -- ALMOND,NUT -- STAPLE,NUT -- CRAZY,NUT -- HEART,C,1948.00,117,1948.00,1948,,,,,,,,,,,
2,dominant,unrelated,short,50,TEMPLE,TEMPLE -- CHURCH,TEMPLE -- GROUND,TEMPLE -- FOREHEAD,TEMPLE -- UNIFORM,C,1964.00,118,1964.00,1964,,,,,,,,,,,
2,dominant,unrelated,short,82,NAIL,NAIL -- HAMMER,NAIL -- SAILOR,NAIL -- POLISH,NAIL -- KIDNEY,C,2244.00,135,2244.00,2244,,,,,,,,,,,
2,filler,related,long,17,JOURNEY,JOURNEY -- TRIP,,,,M,635.00,38,635.00,635,,,,,,,,,,,
2,filler,related,long,16,ROW,ROW -- BOAT,,,,M,638.00,39,638.00,638,,,,,,,,,,,
2,filler,related,long,42,STORY,STORY -- BOOK,,,,M,793.00,48,793.00,793,,,,,,,,,,,
2,filler,related,long,25,BUZZ,BUZZ -- BEE,,,,M,847.00,51,847.00,847,,,,,,,,,,,
2,filler,related,long,14,FEATHERS,FEATHERS -- BIRD,,,,M,886.00,53,886.00,886,,,,,,,,,,,
2,filler,related,long,41,LENS,LENS -- GLASSES,,,,M,905.00,54,905.00,905,,,,,,,,,,,
2,filler,related,long,122,SHORE,SHORE -- BEACH,,,,M,1119.00,67,1119.00,1119,,,,,,,,,,,
2,filler,related,long,132,INJURY,INJURY -- HURT,,,,M,1183.00,71,1183.00,1183,,,,,,,,,,,
2,filler,related,long,108,WEARY,WEARY -- TIRED,,,,M,1330.00,80,1330.00,1330,,,,,,,,,,,
2,filler,related,long,92,DISLIKE,DISLIKE -- HATE,,,,M,1426.00,86,1426.00,1426,,,,,,,,,,,
2,filler,related,long,68,GROVE,GROVE -- ORANGE,,,,M,1441.00,86,1441.00,1441,,,,,,,,,,,
2,filler,related,long,63,ATOM,ATOM -- BOMB,,,,M,1566.00,94,1566.00,1566,,,,,,,,,,,
2,filler,related,long,58,CONCLUDE,CONCLUDE -- END,,,,M,1676.00,100,1676.00,1676,,,,,,,,,,,
2,filler,related,long,130,PASTURE,PASTURE -- GRAZE,,,,M,1751.00,105,1751.00,1751,,,,,,,,,,,
2,filler,related,long,99,BITTER,BITTER -- SWEET,,,,M,1855.00,111,1855.00,1855,,,,,,,,,,,
2,filler,related,short,38,UNHAPPY,UNHAPPY -- SAD,,,,M,660.00,40,660.00,660,,,,,,,,,,,
2,filler,related,short,33,FOREST,FOREST -- TREE,,,,M,692.00,42,692.00,692,,,,,,,,,,,
2,filler,related,short,13,FLESH,FLESH -- SKIN,,,,M,731.00,44,731.00,731,,,,,,,,,,,
2,filler,related,short,90,SOLE,SOLE -- SHOES,,,,M,798.00,47,798.00,798,,,,,,,,,,,
2,filler,related,short,20,ATLAS,ATLAS -- MAP,,,,C,843.00,51,843.00,843,,,,,,,,,,,
2,filler,related,short,48,CAVITY,CAVITY -- TOOTH,,,,M,980.00,58,980.00,980,,,,,,,,,,,
2,filler,related,short,125,EASY,EASY -- HARD,,,,M,1165.00,70,1165.00,1165,,,,,,,,,,,
2,filler,related,short,56,SPARE,SPARE -- TIRE,,,,M,1213.00,72,1213.00,1213,,,,,,,,,,,
2,filler,related,short,7,LOAF,LOAF -- BREAD,,,,M,1219.00,73,1219.00,1219,,,,,,,,,,,
2,filler,related,short,52,BOULDER,BOULDER -- ROCK,,,,M,1220.00,73,1220.00,1220,,,,,,,,,,,
2,filler,related,short,114,FORGIVE,FORGIVE -- FORGET,,,,M,1532.00,92,1532.00,1532,,,,,,,,,,,
2,filler,related,short,5,MINTS,MINTS -- CANDY,,,,M,1611.00,97,1611.00,1611,,,,,,,,,,,
2,filler,related,short,71,ASTRONOMY,ASTRONOMY -- STAR,,,,M,1781.00,107,1781.00,1781,,,,,,,,,,,
2,filler,related,short,81,CONTACT,CONTACT -- TOUCH,,,,M,1909.00,115,1909.00,1909,,,,,,,,,,,
2,filler,related,short,131,REFLECT,REFLECT -- MIRROR,,,,M,2039.00,123,2039.00,2039,,,,,,,,,,,
2,filler,unrelated,long,6,TREND,TREND -- OCEAN,,,,C,1099.00,66,1099.00,1099,,,,,,,,,,,
2,filler,unrelated,long,18,FRAME,FRAME -- SHORT,,,,C,1206.00,72,1206.00,1206,,,,,,,,,,,
2,filler,unrelated,long,3,FELLOW,FELLOW -- RUB,,,,C,1359.00,81,1359.00,1359,,,,,,,,,,,
2,filler,unrelated,long,19,RAIN,RAIN -- MONEY,,,,M,1398.00,84,1398.00,1398,,,,,,,,,,,
2,filler,unrelated,long,4,LIME,LIME -- WING,,,,C,1571.00,94,1571.00,1571,,,,,,,,,,,
2,filler,unrelated,long,49,STRAIN,STRAIN -- SONG,,,,C,1593.00,95,1593.00,1593,,,,,,,,,,,
2,filler,unrelated,long,62,ARMY,ARMY -- QUESTION,,,,C,1633.00,98,1633.00,1633,,,,,,,,,,,
2,filler,unrelated,long,1,LOCATION,LOCATION -- LUNCH,,,,C,1657.00,100,1657.00,1657,,,,,,,,,,,
2,filler,unrelated,long,103,SURPLUS,SURPLUS -- LANDING,,,,C,1705.00,102,1705.00,1705,,,,,,,,,,,
2,filler,unrelated,long,51,DEBUT,DEBUT -- STRETCH,,,,M,1720.00,103,1720.00,1720,,,,,,,,,,,
2,filler,unrelated,long,126,WARRANT,WARRANT -- SICK,,,,C,1806.00,108,1806.00,1806,,,,,,,,,,,
2,filler,unrelated,long,80,COSTUME,COSTUME -- EXERCISE,,,,C,1863.00,112,1863.00,1863,,,,,,,,,,,
2,filler,unrelated,long,12,MORTAL,MORTAL -- FLAG,,,,M,1991.00,119,1991.00,1991,,,,,,,,,,,
2,filler,unrelated,long,128,BASKET,BASKET -- SMART,,,,C,2015.00,121,2015.00,2015,,,,,,,,,,,
2,filler,unrelated,long,119,CREST,CREST -- CAT,,,,C,2192.00,132,2192.00,2192,,,,,,,,,,,
2,filler,unrelated,short,15,UNCLE,UNCLE -- GIRAFFE,,,,C,930.00,56,930.00,930,,,,,,,,,,,
2,filler,unrelated,short,28,DITCH,DITCH -- SHEETS,,,,C,949.00,57,949.00,949,,,,,,,,,,,
2,filler,unrelated,short,10,GRAPH,GRAPH -- CROSS,,,,M,957.00,58,957.00,957,,,,,,,,,,,
2,filler,unrelated,short,39,LAMP,LAMP -- FORTUNE,,,,C,1100.00,66,1100.00,1100,,,,,,,,,,,
2,filler,unrelated,short,97,LAWYER,LAWYER -- AIRPLANE,,,,C,1140.00,68,1140.00,1140,,,,,,,,,,,
2,filler,unrelated,short,2,PENALTY,PENALTY -- GUITAR,,,,C,1299.00,78,1299.00,1299,,,,,,,,,,,
2,filler,unrelated,short,129,BED,BED -- EGG,,,,C,1391.00,84,1391.00,1391,,,,,,,,,,,
2,filler,unrelated,short,27,APPLAUSE,APPLAUSE -- RIFLE,,,,C,1493.00,89,1493.00,1493,,,,,,,,,,,
2,filler,unrelated,short,127,COIN,COIN -- DETAIL,,,,C,1494.00,90,1494.00,1494,,,,,,,,,,,
2,filler,unrelated,short,111,MASON,MASON -- KNEE,,,,C,1589.00,96,1589.00,1589,,,,,,,,,,,
2,filler,unrelated,short,40,SPONSOR,SPONSOR -- POET,,,,C,1596.00,96,1596.00,1596,,,,,,,,,,,
2,filler,unrelated,short,86,MARGIN,MARGIN -- MEDICINE,,,,C,1861.00,112,1861.00,1861,,,,,,,,,,,
2,filler,unrelated,short,100,JURY,JURY -- KISS,,,,C,1973.00,119,1973.00,1973,,,,,,,,,,,
2,filler,unrelated,short,45,SAIL,SAIL -- LEASE,,,,C,2548.00,153,2548.00,,,,,,,,,,,,
2,filler,unrelated,short,118,STEEL,STEEL -- FAST,,,,C,2885.00,173,2885.00,,,,,,,,,,,,
2,subordinate,related,long,78,SHOWER,SHOWER -- BATH,SHOWER -- LIPS,SHOWER -- RAIN,SHOWER -- RISK,M,1265.00,76,1265.00,1265,,,,,,,,,,,
2,subordinate,related,long,59,BALL,BALL -- BOUNCE,BALL -- RANSOM,BALL -- DANCE,BALL -- SENSE,M,1289.00,77,1289.00,1289,,,,,,,,,,,
2,subordinate,related,long,70,FAN,FAN -- AIR,FAN -- WAR,FAN -- SPORTS,FAN -- CLOSET,M,1481.00,89,1481.00,1481,,,,,,,,,,,
2,subordinate,related,long,73,COAT,COAT -- JACKET,COAT -- ENERGY,COAT -- PAINT,COAT -- GHOST,M,1724.00,104,1724.00,1724,,,,,,,,,,,
2,subordinate,related,long,107,YARN,YARN -- WOOL,YARN -- FERN,YARN -- STORY,YARN -- HANDS,C,1872.00,112,1872.00,1872,,,,,,,,,,,
2,subordinate,related,long,120,MARBLE,MARBLE -- STONE,MARBLE -- GUEST,MARBLE -- ROUND,MARBLE -- BOOKS,M,2001.00,120,2001.00,2001,,,,,,,,,,,
2,subordinate,related,long,54,STRAW,STRAW -- HAY,STRAW -- DOT,STRAW -- DRINK,STRAW -- DEATH,M,2257.00,135,2257.00,2257,,,,,,,,,,,
2,subordinate,related,long,117,JOINT,JOINT -- ELBOW,JOINT -- MINES,JOINT -- MARIJUANA,JOINT -- ORCHESTRA,M,2288.00,137,2288.00,2288,,,,,,,,,,,
2,subordinate,related,long,98,SEAL,SEAL -- ANIMAL,SEAL -- BRIDGE,SEAL -- ENVELOPE,SEAL -- DYNAMITE,M,3049.00,183,3049.00,,,,,,,,,,,,
2,subordinate,related,short,23,FAULT,FAULT -- BLAME,FAULT -- PANTS,FAULT -- EARTHQUAKE,FAULT -- LABORATORY,C,1068.00,65,1068.00,1068,,,,,,,,,,,
2,subordinate,related,short,24,RULER,RULER -- MEAURE,RULER -- CANDLES,RULER -- KING,RULER -- SIGN,C,1258.00,76,1258.00,1258,,,,,,,,,,,
2,subordinate,related,short,69,BATTERY,BATTERY -- ACID,BATTERY -- MENU,BATTERY -- ASSAULT,BATTERY -- COOKIES,C,1316.00,79,1316.00,1316,,,,,,,,,,,
2,subordinate,related,short,110,POOL,POOL -- WATER,POOL -- PHONE,POOL -- BILLIARDS,POOL -- PORCUPINE,M,1373.00,83,1373.00,1373,,,,,,,,,,,
2,subordinate,related,short,93,PALM,PALM -- HAND,PALM -- DOOR,PALM -- TREE,PALM -- SUIT,M,1412.00,85,1412.00,1412,,,,,,,,,,,
2,subordinate,related,short,37,HABIT,HABIT -- CUSTOM,HABIT -- GALAXY,HABIT -- NUN,HABIT -- JAW,C,1437.00,87,1437.00,1437,,,,,,,,,,,
2,subordinate,related,short,94,CALF,CALF -- COW,CALF -- BAY,CALF -- LEG,CALF -- TEA,M,1477.00,89,1477.00,1477,,,,,,,,,,,
2,subordinate,related,short,102,FOOT,FOOT -- TOE,FOOT -- NAP,FOOT -- INCH,FOOT -- CLAY,M,1652.00,99,1652.00,1652,,,,,,,,,,,
2,subordinate,related,short,67,TIP,TIP -- GRATUITY,TIP -- SINKHOLE,TIP -- POINT,TIP -- PARTY,M,2421.00,145,2421.00,2421,,,,,,,,,,,
2,subordinate,unrelated,long,32,CHEST,CHEST -- BREAST,CHEST -- LADDER,CHEST -- TREASURE,CHEST -- HOMEWORK,C,1023.00,62,1023.00,1023,,,,,,,,,,,
2,subordinate,unrelated,long,87,CRUST,CRUST -- PIE,CRUST -- RAT,CRUST -- EARTH,CRUST -- HOTEL,C,1168.00,70,1168.00,1168,,,,,,,,,,,
2,subordinate,unrelated,long,55,PIT,PIT -- HOLE,PIT -- WINE,PIT -- CHERRY,PIT -- PUPPY,C,1409.00,84,1409.00,1409,,,,,,,,,,,
2,subordinate,unrelated,long,35,LIMB,LIMB -- ARM,LIMB -- CAT,LIMB -- BRANCH,LIMB -- PISTOL,C,1537.00,92,1537.00,1537,,,,,,,,,,,
2,subordinate,unrelated,long,9,BILL,BILL -- CHECK,BILL -- WOMAN,BILL -- LAW,BILL -- LIE,C,1602.00,96,1602.00,1602,,,,,,,,,,,
2,subordinate,unrelated,long,124,LOG,LOG -- CABIN,LOG -- RADAR,LOG -- JOURNAL,LOG -- CORONER,C,1647.00,99,1647.00,1647,,,,,,,,,,,
2,subordinate,unrelated,long,112,PITCH,PITCH -- CATCH,PITCH -- HUMAN,PITCH -- TONE,PITCH -- FUEL,C,1872.00,112,1872.00,1872,,,,,,,,,,,
2,subordinate,unrelated,long,21,SENTENCE,SENTENCE -- PARAGRAPH,SENTENCE -- MUSHROOMS,SENTENCE -- JUDGMENT,SENTENCE -- QUARTERS,C,2198.00,131,2198.00,2198,,,,,,,,,,,
2,subordinate,unrelated,long,89,BEEF,BEEF -- STEAK,BEEF -- ALLEY,BEEF -- COMPLAINT,BEEF -- PRIVILEGE,C,2355.00,141,2355.00,2355,,,,,,,,,,,
2,subordinate,unrelated,short,57,BANK,BANK -- VAULT,BANK -- BACON,BANK -- RIVER,BANK -- QUEEN,C,1227.00,73,1227.00,1227,,,,,,,,,,,
2,subordinate,unrelated,short,83,STAFF,STAFF -- WORK,STAFF -- NAME,STAFF -- STICK,STAFF -- FLOOR,M,1380.00,83,1380.00,1380,,,,,,,,,,,
2,subordinate,unrelated,short,109,CLOG,CLOG -- DRAIN,CLOG -- LASER,CLOG -- SHOE,CLOG -- FARM,C,1516.00,91,1516.00,1516,,,,,,,,,,,
2,subordinate,unrelated,short,123,DEGREE,DEGREE -- COLLEGE,DEGREE -- WEDDING,DEGREE -- TEMPERATURE,DEGREE -- DESCRIPTION,C,1597.00,96,1597.00,1597,,,,,,,,,,,
2,subordinate,unrelated,short,47,SCALE,SCALE -- HEAVY,SCALE -- TEETH,SCALE -- FISH,SCALE -- COPS,C,1814.00,109,1814.00,1814,,,,,,,,,,,
2,subordinate,unrelated,short,77,GAS,GAS -- PETROLEUM,GAS -- HOUSEWORK,GAS -- SOLID,GAS -- PURSE,C,1820.00,109,1820.00,1820,,,,,,,,,,,
2,subordinate,unrelated,short,11,CLUB,CLUB -- PEOPLE,CLUB -- MINUTE,CLUB -- WOOD,CLUB -- WIRE,C,1923.00,115,1923.00,1923,,,,,,,,,,,
2,subordinate,unrelated,short,76,HORN,HORN -- TRUMPET,HORN -- CHIMNEY,HORN -- ANTLER,HORN -- VANDAL,C,2420.00,145,2420.00,2420,,,,,,,,,,,
2,subordinate,unrelated,short,95,RACKET,RACKET -- TENNIS,RACKET -- RUBBER,RACKET -- NOISE,RACKET -- MODEL,C,3086.00,185,3086.00,,,,,,,,,,,,
3,dominant,related,long,65,CANE,CANE -- ELDERLY,CANE -- GARDENS,CANE -- SUGAR,CANE -- VIDEO,M,1033.00,62,1033.00,1033,,,,,,,,,,,
3,dominant,related,long,116,GRAIN,GRAIN -- WHEAT,GRAIN -- DISCO,GRAIN -- SAND,GRAIN -- PUNK,M,1567.00,94,1567.00,1567,,,,,,,,,,,
3,dominant,related,long,53,GAME,GAME -- FOOTBALL,GAME -- CRIMINAL,GAME -- HUNT,GAME -- WIRE,M,1592.00,96,1592.00,1592,,,,,,,,,,,
3,dominant,related,long,113,GREEN,GREEN -- GRASS,GREEN -- FAIRY,GREEN -- GOLF,GREEN -- DATA,M,1687.00,101,1687.00,1687,,,,,,,,,,,
3,dominant,related,long,81,NAIL,NAIL -- HAMMER,NAIL -- SAILOR,NAIL -- POLISH,NAIL -- KIDNEY,M,1710.00,103,1710.00,1710,,,,,,,,,,,
3,dominant,related,long,80,TEMPLE,TEMPLE -- CHURCH,TEMPLE -- GROUND,TEMPLE -- FOREHEAD,TEMPLE -- UNIFORM,M,1760.00,106,1760.00,1760,,,,,,,,,,,
3,dominant,related,long,22,NUT,NUT -- ALMOND,NUT -- STAPLE,NUT -- CRAZY,NUT -- HEART,M,1784.00,107,1784.00,1784,,,,,,,,,,,
3,dominant,related,long,63,BEAM,BEAM -- LIGHT,BEAM -- ORDER,BEAM -- BALANCE,BEAM -- WHISTLE,M,2806.00,168,2806.00,2806,,,,,,,,,,,
3,dominant,related,long,95,CABLE,CABLE -- TELEVISION,CABLE -- RESTAURANT,CABLE -- CORD,CABLE -- MULE,M,7520.00,451,7520.00,,,,,,,,,,,,
3,dominant,related,short,30,CRICKET,CRICKET -- INSECT,CRICKET -- LOTION,CRICKET -- SPORT,CRICKET -- SHORE,M,970.00,59,970.00,970,,,,,,,,,,,
3,dominant,related,short,26,SHOCK,SHOCK -- SURPRISE,SHOCK -- UPSTAIRS,SHOCK -- STATIC,SHOCK -- RIBBON,M,1260.00,75,1260.00,1260,,,,,,,,,,,
3,dominant,related,short,91,NOTE,NOTE -- MEMO,NOTE -- MICE,NOTE -- MUSIC,NOTE -- DREAM,M,1267.00,76,1267.00,1267,,,,,,,,,,,
3,dominant,related,short,10,NET,NET -- SOCCER,NET -- EMPIRE,NET -- PROFIT,NET -- RHYTHM,M,1297.00,77,1297.00,1297,,,,,,,,,,,
3,dominant,related,short,55,KEY,KEY -- LOCK,KEY -- AUNT,KEY -- PIANO,KEY -- PILLS,M,1469.00,88,1469.00,1469,,,,,,,,,,,
3,dominant,related,short,74,IRON,IRON -- METAL,IRON -- DRAMA,IRON -- CLOTHES,IRON -- MISTAKE,M,1524.00,91,1524.00,1524,,,,,,,,,,,
3,dominant,related,short,24,MASS,MASS -- WEIGHT,MASS -- DOLLAR,MASS -- CHURCH,MASS -- PRISON,M,1627.00,98,1627.00,1627,,,,,,,,,,,
3,dominant,related,short,58,POKER,POKER -- CHIPS,POKER -- SALAD,POKER -- FIRE,POKER -- DEAR,M,1756.00,105,1756.00,1756,,,,,,,,,,,
3,dominant,related,short,25,PUPIL,PUPIL -- STUDENT,PUPIL -- OPINION,PUPIL -- EYE,PUPIL -- BAG,M,1819.00,109,1819.00,1819,,,,,,,,,,,
3,dominant,unrelated,long,89,CALF,CALF -- COW,CALF -- BAY,CALF -- LEG,CALF -- TEA,C,1783.00,107,1783.00,1783,,,,,,,,,,,
3,dominant,unrelated,long,8,PALM,PALM -- HAND,PALM -- DOOR,PALM -- TREE,PALM -- SUIT,C,2028.00,122,2028.00,2028,,,,,,,,,,,
3,dominant,unrelated,long,86,POOL,POOL -- WATER,POOL -- PHONE,POOL -- BILLIARDS,POOL -- PORCUPINE,C,2168.00,130,2168.00,2168,,,,,,,,,,,
3,dominant,unrelated,long,32,FAULT,FAULT -- BLAME,FAULT -- PANTS,FAULT -- EARTHQUAKE,FAULT -- LABORATORY,C,2215.00,132,2215.00,2215,,,,,,,,,,,
3,dominant,unrelated,long,82,BATTERY,BATTERY -- ACID,BATTERY -- MENU,BATTERY -- ASSAULT,BATTERY -- COOKIES,C,2431.00,146,2431.00,2431,,,,,,,,,,,
3,dominant,unrelated,long,109,FOOT,FOOT -- TOE,FOOT -- NAP,FOOT -- INCH,FOOT -- CLAY,C,2839.00,171,2839.00,2839,,,,,,,,,,,
3,dominant,unrelated,long,11,HABIT,HABIT -- CUSTOM,HABIT -- GALAXY,HABIT -- NUN,HABIT -- JAW,C,2889.00,173,2889.00,2889,,,,,,,,,,,
3,dominant,unrelated,long,78,RULER,RULER -- MEAURE,RULER -- CANDLES,RULER -- KING,RULER -- SIGN,C,2951.00,177,2951.00,2951,,,,,,,,,,,
3,dominant,unrelated,long,14,TIP,TIP -- GRATUITY,TIP -- SINKHOLE,TIP -- POINT,TIP -- PARTY,C,3142.00,188,3142.00,3142,,,,,,,,,,,
3,dominant,unrelated,short,52,CYCLE,CYCLE -- BIKE,CYCLE -- SOUP,CYCLE -- REPETITION,CYCLE -- RHEUMATISM,C,1804.00,109,1804.00,1804,,,,,,,,,,,
3,dominant,unrelated,short,68,BULB,BULB -- LAMP,BULB -- PIGS,BULB -- FLOWER,BULB -- SCREEN,C,1891.00,114,1891.00,1891,,,,,,,,,,,
3,dominant,unrelated,short,117,PEN,PEN -- PENCIL,PEN -- SPIDER,PEN -- CAGE,PEN -- LOAN,C,2188.00,131,2188.00,2188,,,,,,,,,,,
3,dominant,unrelated,short,100,ARMS,ARMS -- BODY,ARMS -- WISH,ARMS -- WEAPONS,ARMS -- NUMBERS,C,2318.00,139,2318.00,2318,,,,,,,,,,,
3,dominant,unrelated,short,102,CABINET,CABINET -- KITCHEN,CABINET -- TEACHER,CABINET -- MINISTRY,CABINET -- DISEASES,C,2492.00,149,2492.00,2492,,,,,,,,,,,
3,dominant,unrelated,short,88,PLOT,PLOT -- NOVEL,PLOT -- TAXES,PLOT -- LAND,PLOT -- SONG,C,2707.00,163,2707.00,2707,,,,,,,,,,,
3,dominant,unrelated,short,112,TRUNK,TRUNK -- CAR,TRUNK -- DAD,TRUNK -- ELEPHANT,TRUNK -- ROOMMATE,C,2963.00,178,2963.00,2963,,,,,,,,,,,
3,dominant,unrelated,short,40,YARD,YARD -- FENCE,YARD -- BOXES,YARD -- MILE,YARD -- CURE,C,3731.00,224,3731.00,3731,,,,,,,,,,,
3,dominant,unrelated,short,49,POWER,POWER -- STRENGTH,POWER -- STOMACH,POWER -- ELECTRICITY,POWER -- PHOTOGRAPH,C,5891.00,353,5891.00,,,,,,,,,,,,
3,filler,related,long,85,CAVITY,CAVITY -- TOOTH,,,,M,1523.00,91,1523.00,1523,,,,,,,,,,,
3,filler,related,long,66,ATOM,ATOM -- BOMB,,,,M,1586.00,95,1586.00,1586,,,,,,,,,,,
3,filler,related,long,105,DISLIKE,DISLIKE -- HATE,,,,M,1758.00,105,1758.00,1758,,,,,,,,,,,
3,filler,related,long,97,UNHAPPY,UNHAPPY -- SAD,,,,M,1777.00,107,1777.00,1777,,,,,,,,,,,
3,filler,related,long,130,SPARE,SPARE -- TIRE,,,,M,1901.00,114,1901.00,1901,,,,,,,,,,,
3,filler,related,long,7,CONCLUDE,CONCLUDE -- END,,,,M,2007.00,121,2007.00,2007,,,,,,,,,,,
3,filler,related,long,17,MINTS,MINTS -- CANDY,,,,M,2167.00,130,2167.00,2167,,,,,,,,,,,
3,filler,related,long,43,SHORE,SHORE -- BEACH,,,,M,2172.00,130,2172.00,2172,,,,,,,,,,,
3,filler,related,long,60,REFLECT,REFLECT -- MIRROR,,,,M,2193.00,131,2193.00,2193,,,,,,,,,,,
3,filler,related,long,4,LENS,LENS -- GLASSES,,,,M,2296.00,137,2296.00,2296,,,,,,,,,,,
3,filler,related,long,12,ASTRONOMY,ASTRONOMY -- STAR,,,,M,2310.00,138,2310.00,2310,,,,,,,,,,,
3,filler,related,long,42,CONTACT,CONTACT -- TOUCH,,,,M,2674.00,160,2674.00,2674,,,,,,,,,,,
3,filler,related,long,126,FORGIVE,FORGIVE -- FORGET,,,,M,2806.00,168,2806.00,2806,,,,,,,,,,,
3,filler,related,long,27,STORY,STORY -- BOOK,,,,M,3119.00,187,3119.00,3119,,,,,,,,,,,
3,filler,related,long,3,BOULDER,BOULDER -- ROCK,,,,M,5204.00,312,5204.00,,,,,,,,,,,,
3,filler,related,short,115,FLESH,FLESH -- SKIN,,,,M,1115.00,67,1115.00,1115,,,,,,,,,,,
3,filler,related,short,124,FOREST,FOREST -- TREE,,,,M,1243.00,74,1243.00,1243,,,,,,,,,,,
3,filler,related,short,51,INJURY,INJURY -- HURT,,,,M,1316.00,79,1316.00,1316,,,,,,,,,,,
3,filler,related,short,2,FEATHERS,FEATHERS -- BIRD,,,,M,1329.00,79,1329.00,1329,,,,,,,,,,,
3,filler,related,short,13,JOURNEY,JOURNEY -- TRIP,,,,M,1371.00,82,1371.00,1371,,,,,,,,,,,
3,filler,related,short,73,SOLE,SOLE -- SHOES,,,,M,1386.00,83,1386.00,1386,,,,,,,,,,,
3,filler,related,short,67,BUZZ,BUZZ -- BEE,,,,M,1435.00,86,1435.00,1435,,,,,,,,,,,
3,filler,related,short,57,BITTER,BITTER -- SWEET,,,,M,1458.00,88,1458.00,1458,,,,,,,,,,,
3,filler,related,short,18,ATLAS,ATLAS -- MAP,,,,M,1593.00,96,1593.00,1593,,,,,,,,,,,
3,filler,related,short,37,ROW,ROW -- BOAT,,,,M,1603.00,96,1603.00,1603,,,,,,,,,,,
3,filler,related,short,44,GROVE,GROVE -- ORANGE,,,,C,1694.00,101,1694.00,1694,,,,,,,,,,,
3,filler,related,short,96,PASTURE,PASTURE -- GRAZE,,,,M,2122.00,127,2122.00,2122,,,,,,,,,,,
3,filler,related,short,119,WEARY,WEARY -- TIRED,,,,M,2524.00,152,2524.00,2524,,,,,,,,,,,
